client,bank,context,family,counts,count_min,count_median,singular_values,rank,condition,matrix_sha256
22,A,contrast_low,S,"[167, 180, 221, 195, 182, 225, 163, 231, 185, 231]",163,190.0,"[1.1935182834751954, 0.6781227328238166, 0.29227868993639833, 0.1620953625333889, 0.08983127573016038, 0.05299634825649598, 0.033528372484401894, 0.014101457467898287, 0.00729281152160061, 0.0071710318137479]",10,166.43606031520443,3f74dadb2474780e06916b6d8e3503c694117943f266401ea404f80bfd148091
22,A,gaussian_noise,H,"[1516, 1403, 1426, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1403,1501.0,"[1.4407955734472215, 1.0186797170886464, 0.631761005406223, 0.41495496518856156, 0.18259735403401706, 0.1355546375533132, 0.09110582542271592, 0.051962955656208974, 0.0021692591707508395, 0.0]",9,inf,2d67c08264cc19d43ee278db1779151736d49b265a8bba1a6a36f9262fac9d75
22,A,gaussian_noise,S,"[167, 180, 221, 195, 182, 225, 163, 231, 185, 231]",163,190.0,"[1.1852620619414855, 0.7166308743697627, 0.32388024243676117, 0.23286366651071608, 0.1366332387641739, 0.07548225418759484, 0.06543502268716012, 0.0234513693807225, 0.015934938612384892, 0.013971320804780635]",10,84.8353622755494,62eb27a2e63b4c70f213a46ca6cd1f9beb21dc17bf56e4afa4ba4f39c2e87082
22,A,gaussian_blur,H,"[1516, 1403, 1426, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1403,1501.0,"[1.4378019537174422, 1.0298767234607527, 0.6430254069907103, 0.4079440927908343, 0.19419740636688065, 0.13105088250261548, 0.11376931073795837, 0.06810296340532468, 0.002209687881904641, 0.0]",9,inf,ada74039a8e84631c959ae8a5cef30a7d747a44a21159b5f85ebbd2d30e363d4
22,A,gaussian_blur,S,"[167, 180, 221, 195, 182, 225, 163, 231, 185, 231]",163,190.0,"[1.1879811618025005, 0.7313188394896667, 0.3159128573491253, 0.22624955054253745, 0.1357369478470499, 0.0765952016050697, 0.06725449031883315, 0.02446345361768553, 0.015606032738714791, 0.015186407382827092]",10,78.22660961577252,de2027599f11151634fea370eb8ec71ce411d0e78d232c696e4ec00f3c7d17ca
22,B,clean,H,"[1516, 1403, 1426, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1403,1501.0,"[1.4317238207483605, 1.0481499294233332, 0.6688867957711899, 0.45057125698864475, 0.19351460965200798, 0.1427669549502171, 0.12376460036156195, 0.06455295442931867, 0.0007242449871117897, 0.0]",9,inf,c286d5892331ebee3e71a279161f36d06d21e3d42654ecff8c89532367a673df
22,B,clean,S,"[167, 180, 221, 195, 182, 225, 163, 231, 185, 231]",163,190.0,"[1.1837499864587553, 0.7522210832230142, 0.354499097114281, 0.2528698819173672, 0.14336392109990576, 0.0783902427667831, 0.07712026471763254, 0.025358301239512878, 0.017249238541716685, 0.015693336090084036]",10,75.43010483326853,684dac559f7ddc3c9bdac6fe2a3f36020edf5ebd94e1018d454d7e3370d78871
22,B,brightness_dark,H,"[1516, 1403, 1426, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1403,1501.0,"[1.4323028359344243, 1.0373152476180512, 0.6622662604746171, 0.4437027461930989, 0.17896980581595373, 0.12328049656053365, 0.11696360922230206, 0.03172739495675475, 0.001633704074496274, 0.0]",9,inf,298ce5a26d5d46518ea36ae59aaeafb1a6136b32b3daa0f78c230f4044a3810b
22,B,brightness_dark,S,"[167, 180, 221, 195, 182, 225, 163, 231, 185, 231]",163,190.0,"[1.1785794962452723, 0.7425546536342017, 0.3270745241976037, 0.2266401630318531, 0.11239038307910006, 0.07218163168158123, 0.057802965895547155, 0.015973426855061864, 0.011863354516391849, 0.005932293707814193]",10,198.67180458257022,4235f0b52c607a7e07cb605ccd665d97625bcbed1a41d1f85e089c721cefa506
22,B,contrast_low,H,"[1516, 1403, 1426, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1403,1501.0,"[1.5528752573169855, 0.994402850255807, 0.6075688946170981, 0.3093061328387825, 0.09410100796993603, 0.0743925392268237, 0.0330333336933789, 0.026177623247231302, 7.212378016627356e-18, 0.0]",8,inf,1441bd9399bf864376230b72454374802c46a46e3b48169c5449fd38327f7320
22,B,contrast_low,S,"[167, 180, 221, 195, 182, 225, 163, 231, 185, 231]",163,190.0,"[1.2046632657909764, 0.686787315098784, 0.2929978486859306, 0.15915644963707312, 0.08700133258838096, 0.046192158057289504, 0.034838122529917276, 0.012698040547978138, 0.007360794501020964, 0.006562245748468239]",10,183.57484799653673,9d8c0b3e4386eb5bf98ddd2c9522abd40f08b11c92fc34f7b24b1c0ee36c460e
22,B,gaussian_noise,H,"[1516, 1403, 1426, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1403,1501.0,"[1.4469104709503138, 1.020638481252963, 0.6288264684086, 0.40505081637179385, 0.18625414891113953, 0.13003324887351786, 0.0898083635755827, 0.05408575247091062, 0.0016925289760368377, 0.0]",9,inf,78460c2dab5b178a20bbfb596ab15882047e4d9b18a7eb6239f0222ec57b4724
22,B,gaussian_noise,S,"[167, 180, 221, 195, 182, 225, 163, 231, 185, 231]",163,190.0,"[1.186034827715969, 0.7172212956578651, 0.31949157682176216, 0.23082450292889792, 0.13620964621425408, 0.0731100226829118, 0.06446885640563144, 0.023402160216284332, 0.015702869820843873, 0.013472704162835688]",10,88.0324256645992,b9a22f9dd123289bb145701b787bacd2bcf555ce3584f4b12512c1fb4e313002
22,B,gaussian_blur,H,"[1516, 1403, 1426, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1403,1501.0,"[1.4384279797434865, 1.0296641990423678, 0.642949979833354, 0.39834185583900433, 0.1945039705558559, 0.13651759540317368, 0.11055246947336893, 0.0701804994260054, 0.001682780716955936, 0.0]",9,inf,04d57064b9864ccc99b9c07627b7d658b731a5e85ef803810e6dc5ec8b120a52
22,B,gaussian_blur,S,"[167, 180, 221, 195, 182, 225, 163, 231, 185, 231]",163,190.0,"[1.1926793704902288, 0.7358622218204995, 0.31810230653480626, 0.22721983182423486, 0.13526043526916298, 0.07815985910800363, 0.06686885080235587, 0.02429123223715556, 0.01533040504612935, 0.015044145292880728]",10,79.27863944883828,729c6816ad554db1dd5203340d142dbfacf40d0fc379eef930596c5e9239d826
23,A,clean,H,"[1439, 1495, 1485, 1482, 1492, 1500, 1527, 1508, 1464, 1507]",1439,1493.5,"[1.4317289182798278, 1.0493763433252377, 0.668293545020804, 0.4491224917616275, 0.19364996681667462, 0.14402155028607955, 0.12411651028410577, 0.06477687385795455, 0.0007268250708566382, 0.0]",9,inf,e4b6ee07f6f83f7b8284f7b92998b96a57c153a1390e1d77a8523296a76fa67a
23,A,clean,S,"[157, 188, 231, 195, 182, 224, 163, 231, 179, 230]",157,191.5,"[1.1835434496476787, 0.7501588643012321, 0.35600696354261263, 0.25232267938627556, 0.14396436015206657, 0.08085437765113432, 0.07800587931945493, 0.02524133858089369, 0.017211755564691213, 0.015854747999332255]",10,74.64914924523084,567ffbc8406c43bd1a698c5ae53b5c4c79c7f34f912fd621042bf11feea8d5d9
23,A,brightness_dark,H,"[1439, 1495, 1485, 1482, 1492, 1500, 1527, 1508, 1464, 1507]",1439,1493.5,"[1.4406538046709583, 1.0434355672465283, 0.6626092088142574, 0.44819078211598945, 0.17067106405850443, 0.12225772465851266, 0.11430618921903128, 0.028645534715755972, 0.0015720359957406608, 0.0]",9,inf,97852133368f598de84edf0fe3d03bbe04c6371284eab8b650a1a376aa95b410
23,A,brightness_dark,S,"[157, 188, 231, 195, 182, 224, 163, 231, 179, 230]",157,191.5,"[1.1813542368441703, 0.7400615964867389, 0.32649616343849686, 0.2235419109884583, 0.11034699519191205, 0.0714563856002649, 0.05816755389696793, 0.015620672363787043, 0.011490958503513003, 0.006036809347034344]",10,195.69182475913786,52ecc75dd1173261b722af8d2b82dfbb23767554c7c724bb1aa2f0e41be9c20c
23,A,contrast_low,H,"[1439, 1495, 1485, 1482, 1492, 1500, 1527, 1508, 1464, 1507]",1439,1493.5,"[1.5346059470970996, 0.9998255125006892, 0.5855623282822088, 0.31443003959724275, 0.1079468512682294, 0.0963398332567581, 0.041139025585512135, 0.023266097162711302, 4.1805095120996535e-18, 0.0]",8,inf,012e4b0f9332f0f94405b6f6b7e0a486a36b0956f85669356d1df227b0255ab6
23,A,contrast_low,S,"[157, 188, 231, 195, 182, 224, 163, 231, 179, 230]",157,191.5,"[1.1935702750989068, 0.6802620499433983, 0.295174023240173, 0.1620581770970634, 0.08985527206996329, 0.05467774698883382, 0.033598632901402296, 0.014129691231127341, 0.0072725413406425805, 0.007110304908753283]",10,167.86485114436348,41726966540b66a912b5d5573f7f8ef3f47d42fb8ff404d2807e93f537f0ed9c
23,A,gaussian_noise,H,"[1439, 1495, 1485, 1482, 1492, 1500, 1527, 1508, 1464, 1507]",1439,1493.5,"[1.4408521125957048, 1.0199302620349515, 0.6316549376004894, 0.41273495597908066, 0.1826859244353184, 0.1367022010276018, 0.09102638782122087, 0.052120913234191095, 0.0021693679943349847, 0.0]",9,inf,13787873bf8311714a6263797be26f52ee1ab6f6449749c0729fcff5b7fbb8a3
23,A,gaussian_noise,S,"[157, 188, 231, 195, 182, 224, 163, 231, 179, 230]",157,191.5,"[1.185051497398638, 0.7147715122069858, 0.3257441803855972, 0.2329735670977411, 0.13699863815646257, 0.07845006437217437, 0.06537376617552643, 0.02324663388995639, 0.015886523127168845, 0.014268319212620138]",10,83.05473684317882,9ff07f654463df780acafe45c1562b7ca366c100930afd78d26b1fbc16dcbb21
23,A,gaussian_blur,H,"[1439, 1495, 1485, 1482, 1492, 1500, 1527, 1508, 1464, 1507]",1439,1493.5,"[1.4382106095594247, 1.0302611094214449, 0.640244010321846, 0.40652810293097696, 0.19442724900541802, 0.13136722426572608, 0.11438906952661186, 0.06815495038111155, 0.0022133101191547737, 0.0]",9,inf,647bb93f7c066676984440992d8c815d6209392f41d24adf4abb98489e51a9d8
23,A,gaussian_blur,S,"[157, 188, 231, 195, 182, 224, 163, 231, 179, 230]",157,191.5,"[1.1881298882654232, 0.7303807245067191, 0.31864319031415783, 0.22659298470110806, 0.1354146146517929, 0.07675036431384605, 0.06964918400582397, 0.02443662821798041, 0.015567710987620527, 0.015450739191962444]",10,76.8979317755551,74bc7401917c4d81667828aac130825b95b0bb243d89f4c65e3b707d6be32eb8
23,B,clean,H,"[1439, 1495, 1485, 1482, 1492, 1500, 1527, 1508, 1464, 1507]",1439,1493.5,"[1.4317289182798278, 1.0493763433252377, 0.668293545020804, 0.4491224917616275, 0.19364996681667462, 0.14402155028607955, 0.12411651028410577, 0.06477687385795455, 0.0007268250708566382, 0.0]",9,inf,e4b6ee07f6f83f7b8284f7b92998b96a57c153a1390e1d77a8523296a76fa67a
23,B,clean,S,"[157, 188, 231, 195, 182, 224, 163, 231, 179, 230]",157,191.5,"[1.1835434496476787, 0.7501588643012321, 0.35600696354261263, 0.25232267938627556, 0.14396436015206657, 0.08085437765113432, 0.07800587931945493, 0.02524133858089369, 0.017211755564691213, 0.015854747999332255]",10,74.64914924523084,567ffbc8406c43bd1a698c5ae53b5c4c79c7f34f912fd621042bf11feea8d5d9
23,B,brightness_dark,H,"[1439, 1495, 1485, 1482, 1492, 1500, 1527, 1508, 1464, 1507]",1439,1493.5,"[1.4322535400299234, 1.0385300161618303, 0.6648498272572207, 0.44320518034912, 0.1789445661222959, 0.12442062928095056, 0.11692058130146281, 0.0317222379293956, 0.002065863755032399, 0.0]",9,inf,313fa55139b815254507424b65923e9997d3e2bc56712896b83e2fddabb6239d
23,B,brightness_dark,S,"[157, 188, 231, 195, 182, 224, 163, 231, 179, 230]",157,191.5,"[1.1782455614151834, 0.7401780773306799, 0.32856626291304997, 0.22552788225138168, 0.11219970132285355, 0.07288936796552464, 0.0598632483286952, 0.01592468025738034, 0.011570609971802998, 0.005919452181229006]",10,199.04638560160717,ad40a1e0663d96044613f793e2c50cdb665d09c590fe53341fac210760b9b5cc
23,B,contrast_low,H,"[1439, 1495, 1485, 1482, 1492, 1500, 1527, 1508, 1464, 1507]",1439,1493.5,"[1.553665643003112, 0.9950504309702098, 0.6074700501722098, 0.3079393508955898, 0.0943946002732315, 0.07396820292902848, 0.03305929143280343, 0.02620049382192556, 4.539231190767173e-18, 0.0]",8,inf,ea304da84178af7d96bcb73da9992951a3a3485c1ea4a3aa31c9c47a25d394e2
23,B,contrast_low,S,"[157, 188, 231, 195, 182, 224, 163, 231, 179, 230]",157,191.5,"[1.2047306406722926, 0.6887644742833299, 0.29594445830190047, 0.1591837541205805, 0.08686737379587327, 0.04758966866062814, 0.03500045703482517, 0.012749374405515716, 0.007313329158311715, 0.006512338765046228]",10,184.99201041850912,394fe0a87335ed0cf625982eeac4c79727881e2c18aae0cb641f8fb7780c9c72
23,B,gaussian_noise,H,"[1439, 1495, 1485, 1482, 1492, 1500, 1527, 1508, 1464, 1507]",1439,1493.5,"[1.4468261654527883, 1.0216953839372618, 0.6287776354518382, 0.403185185385541, 0.1864435292171976, 0.1326588268680348, 0.08978677762900236, 0.0542470193648254, 0.0016936363465269943, 0.0]",9,inf,b1114b6d739936a1f83d89f0af6d058c15161bd8e4b410b04cb4ff73f90d5975
23,B,gaussian_noise,S,"[157, 188, 231, 195, 182, 224, 163, 231, 179, 230]",157,191.5,"[1.185815952516981, 0.7153799109439829, 0.32134928688079717, 0.23089755728572775, 0.13653954190197876, 0.076037788317389, 0.06438094961171442, 0.0231977095110607, 0.01561679867268947, 0.01378720758331846]",10,86.0084208749953,1c691ee7fcf79ef44e38b477af0455ccb9132ae92f9f275fea20f4a37092e339
23,B,gaussian_blur,H,"[1439, 1495, 1485, 1482, 1492, 1500, 1527, 1508, 1464, 1507]",1439,1493.5,"[1.4387674831803663, 1.030431628732886, 0.6405981308322809, 0.3971971067163781, 0.19475713789635507, 0.1367098606172139, 0.1110220568750939, 0.07022037103313461, 0.001686176483964365, 0.0]",9,inf,47252e923e7581e3141211443709191509e200567ef1ec1b877624e20309a856
23,B,gaussian_blur,S,"[157, 188, 231, 195, 182, 224, 163, 231, 179, 230]",157,191.5,"[1.1927908684948212, 0.7348134231147071, 0.32089899479287165, 0.22756415150986992, 0.13492172499516406, 0.07827188674657905, 0.0692690102494447, 0.024263609556702412, 0.015403801349543375, 0.015189926438093464]",10,78.52512475001375,ece9f8f48379aa356f7cfdfc939e7d1694194ac96e54945a1f30b99720ae4ade
24,A,clean,H,"[1516, 1494, 1509, 1481, 1492, 1496, 1524, 1467, 1502, 1379]",1379,1495.0,"[1.431222893290322, 1.0488186182129169, 0.6704636056139267, 0.45123104188134583, 0.1940361861986247, 0.14316849494387496, 0.12524214321678723, 0.06424120631824297, 0.0007643927623675547, 0.0]",9,inf,b575efee989acb75e0c059bff514aed3fe59ca9427e9db2a531d29d61e3364ea
24,A,clean,S,"[167, 188, 233, 194, 182, 225, 163, 228, 185, 215]",163,191.0,"[1.1837967922208554, 0.7485117150850529, 0.35339760547480925, 0.2511487238458184, 0.14346578107760846, 0.07851971816132865, 0.07667787819688457, 0.025703410304578237, 0.016836828856403845, 0.015381385556703183]",10,76.96294900461413,a476a930149a4fd10b72fa0ee55be630bb9cad4fd113d112f6de9562cf2a81d3
24,A,brightness_dark,H,"[1516, 1494, 1509, 1481, 1492, 1496, 1524, 1467, 1502, 1379]",1379,1495.0,"[1.4403882521270412, 1.042385768797281, 0.6594348697159361, 0.4504859596521896, 0.17049151356898168, 0.1225135427563273, 0.11510375388533509, 0.028570494477446928, 0.001567585723147913, 0.0]",9,inf,c5ec1595745db4df572915129ca5a712c7693ed13f93c73d670dc80c4baa2521
24,A,brightness_dark,S,"[167, 188, 233, 194, 182, 225, 163, 228, 185, 215]",163,191.0,"[1.1813898211439837, 0.738734014163614, 0.3235375163285903, 0.22256077135905394, 0.11057970748792104, 0.06984173177347948, 0.056203821071571965, 0.01580171709067386, 0.01143938618924045, 0.005769810453994513]",10,204.75366228471032,986e7ef9c3031b11814a95b75642a333dec457d017876de90cb21f75f4bb9286
24,A,contrast_low,H,"[1516, 1494, 1509, 1481, 1492, 1496, 1524, 1467, 1502, 1379]",1379,1495.0,"[1.5340681416289814, 0.9987030204990769, 0.5874403462397563, 0.3166772380864178, 0.10801712143080074, 0.09566406793595927, 0.041127372293508165, 0.023918600612358436, 5.708478531055226e-18, 0.0]",8,inf,951fa1c5df170924275a3bdd75819e65ac9791e8b07df587305f503967e7df39
24,A,contrast_low,S,"[167, 188, 233, 194, 182, 225, 163, 228, 185, 215]",163,191.0,"[1.1936121130432826, 0.6756515615668537, 0.29187260895883604, 0.16123028874545053, 0.0897990824854345, 0.05289472460421497, 0.03369271839806429, 0.014338597178965977, 0.0072224734453449945, 0.007019730165848006]",10,170.03675139115413,44cc02f070f0e2f1678fcb74e6674f56d217edbd69c9b3936518a1f46e771735
24,A,gaussian_noise,H,"[1516, 1494, 1509, 1481, 1492, 1496, 1524, 1467, 1502, 1379]",1379,1495.0,"[1.4402890322331812, 1.0200384557216422, 0.6320557740976939, 0.4152197563119141, 0.18272096528677234, 0.13560668258283604, 0.09341943304371737, 0.05238944770842482, 0.002180800348787878, 0.0]",9,inf,cab970ab4e24ef75a4e9b89ab6aae787ad4eabb9b9d586b42edab03a992d985b
24,A,gaussian_noise,S,"[167, 188, 233, 194, 182, 225, 163, 228, 185, 215]",163,191.0,"[1.1850720664974597, 0.7119862489628612, 0.3235334926365304, 0.2312965835700657, 0.13679105833894556, 0.07507925747324863, 0.0657328423182652, 0.023545756302797004, 0.015314228975294806, 0.014022187993294424]",10,84.51406207534623,d9ae4a73aa8c175558c79eb8ebb0fd057201f4cf13858aa56d432401ce5cc406
24,A,gaussian_blur,H,"[1516, 1494, 1509, 1481, 1492, 1496, 1524, 1467, 1502, 1379]",1379,1495.0,"[1.4377360839742497, 1.0298924446564985, 0.6433435618765015, 0.40783428895684337, 0.19461406682438734, 0.13285727250266335, 0.11413012741233754, 0.06785140842935396, 0.002224534808996032, 0.0]",9,inf,26b29c7aac4145698d530befc2011bbe3a4aa5511886659373d59ea921307266
24,A,gaussian_blur,S,"[167, 188, 233, 194, 182, 225, 163, 228, 185, 215]",163,191.0,"[1.187915915040938, 0.7274525744515687, 0.31559888875452613, 0.22464518136336586, 0.13561057229029425, 0.07658809228823331, 0.06699126660679716, 0.02481602417740231, 0.015406241282682028, 0.01500966967341769]",10,79.14337496345784,6cfa21fcc6e0ccd623e2a4da0a4e0cb18f0811c710267a71d2e176eaaef5e579
24,B,clean,H,"[1516, 1494, 1509, 1481, 1492, 1496, 1524, 1467, 1502, 1379]",1379,1495.0,"[1.431222893290322, 1.0488186182129169, 0.6704636056139267, 0.45123104188134583, 0.1940361861986247, 0.14316849494387496, 0.12524214321678723, 0.06424120631824297, 0.0007643927623675547, 0.0]",9,inf,b575efee989acb75e0c059bff514aed3fe59ca9427e9db2a531d29d61e3364ea
24,B,clean,S,"[167, 188, 233, 194, 182, 225, 163, 228, 185, 215]",163,191.0,"[1.1837967922208554, 0.7485117150850529, 0.35339760547480925, 0.2511487238458184, 0.14346578107760846, 0.07851971816132865, 0.07667787819688457, 0.025703410304578237, 0.016836828856403845, 0.015381385556703183]",10,76.96294900461413,a476a930149a4fd10b72fa0ee55be630bb9cad4fd113d112f6de9562cf2a81d3
24,B,brightness_dark,H,"[1516, 1494, 1509, 1481, 1492, 1496, 1524, 1467, 1502, 1379]",1379,1495.0,"[1.4319828532861798, 1.0373981159732417, 0.6610158037886333, 0.4455849688915998, 0.17877628285388766, 0.12488266226446015, 0.11749983672720096, 0.03165657863689631, 0.0016527211512198717, 0.0]",9,inf,d1f11b1c1ffd2368ff120eb93e28648e04be3ca5252324f4a653d0cb28240839
24,B,brightness_dark,S,"[167, 188, 233, 194, 182, 225, 163, 228, 185, 215]",163,191.0,"[1.178277088615404, 0.7387884602075598, 0.3256274383174686, 0.22451032934229267, 0.1123986661420284, 0.07130115434926007, 0.05777147423855766, 0.01610687654398858, 0.011529671095571301, 0.005657502408913647]",10,208.26806662229183,a131ff8f2de4d37f69a919233735b7e9a75ba7e1fea1a4e79f471aaa15be2fdb
24,B,contrast_low,H,"[1516, 1494, 1509, 1481, 1492, 1496, 1524, 1467, 1502, 1379]",1379,1495.0,"[1.5531597494397364, 0.9939907056911289, 0.6090715545981967, 0.30996952915886655, 0.09445679740295605, 0.07438475839372567, 0.03309490622411117, 0.026969741010908852, 3.216168364891211e-18, 0.0]",8,inf,ff27121f626467570422c2fdc6eb19b052e21720e4b2ba20b9be9cb3fa8bccfd
24,B,contrast_low,S,"[167, 188, 233, 194, 182, 225, 163, 228, 185, 215]",163,191.0,"[1.2046958316911096, 0.6844838653328054, 0.2926436224535007, 0.15824726450156673, 0.08691918837309034, 0.04606703819268437, 0.03495759860327603, 0.01291438561266251, 0.007282598179579591, 0.006445167634042639]",10,186.91458470809107,491c4354dbb20bedea37c9b2a9c8b0cbe770064bf0b95269d7062caf91b87b95
24,B,gaussian_noise,H,"[1516, 1494, 1509, 1481, 1492, 1496, 1524, 1467, 1502, 1379]",1379,1495.0,"[1.446292236255848, 1.0221636271471233, 0.6299365402631878, 0.40560970269597735, 0.18642385155685653, 0.13005642622061295, 0.09209382355477505, 0.05452324576355252, 0.0017099279063576523, 0.0]",9,inf,6d5e9c53f1e337f356d5e0c5a633cfd6ad422922b693439c700401c770fa0ecb
24,B,gaussian_noise,S,"[167, 188, 233, 194, 182, 225, 163, 228, 185, 215]",163,191.0,"[1.1858791168764025, 0.712499330725342, 0.3191578723694819, 0.22927697669836267, 0.13631798886517751, 0.07280110948158473, 0.06469363114651247, 0.023498959600111172, 0.014996870450882894, 0.013577768275539744]",10,87.3397669492383,d6bf26110f4b0a6ced5d004df0edc7adcb5b33f5e084db16c9c0826c3e587598
24,B,gaussian_blur,H,"[1516, 1494, 1509, 1481, 1492, 1496, 1524, 1467, 1502, 1379]",1379,1495.0,"[1.4382558607081484, 1.0300195104910879, 0.6430576183829072, 0.39842967008248514, 0.19496483206760667, 0.13888384240531465, 0.11074405392000751, 0.06993213274019583, 0.001701915757568954, 0.0]",9,inf,c2e58bd776a2f70fa19c5fafb43201d4f0c3b4dd5601a5fe818605f26a0804ba
24,B,gaussian_blur,S,"[167, 188, 233, 194, 182, 225, 163, 228, 185, 215]",163,191.0,"[1.1925492532285402, 0.7320043875299772, 0.3177760324637992, 0.22562897496474327, 0.1351126062239285, 0.07812283242334826, 0.0666122672358728, 0.024650683574986284, 0.015268035046594443, 0.014746336251986179]",10,80.87088432341397,b81d2eb514c06ddea3d07565be2e369317ae83009b08b7e8fabe3725dc4d61ea
25,A,clean,H,"[1504, 1485, 1506, 1482, 1482, 1499, 1527, 1508, 1502, 1508]",1482,1503.0,"[1.4318011475516577, 1.049032910336653, 0.6688129500900868, 0.45052384564982506, 0.19343079483390388, 0.14236841330450736, 0.12351078898731789, 0.06497737363198719, 0.0007269428182608544, 0.0]",9,inf,2ea117d34f7f9fc9f01482c1097d2c7be2ade1b1d2709bd9cb7b937b38652409
25,A,clean,S,"[158, 185, 233, 195, 174, 225, 163, 231, 185, 231]",158,190.0,"[1.182740916388546, 0.7507436504180254, 0.3553628991611574, 0.2515928310574448, 0.1435231695026494, 0.07852317802954413, 0.07758025558366198, 0.025169461685284677, 0.016832473250267172, 0.0157238991685082]",10,75.21931447877367,942ae50a50c1309feef8d76eda41fe1ce51d4f8c2b6196f9aff507ebf7688dba
25,A,brightness_dark,H,"[1504, 1485, 1506, 1482, 1482, 1499, 1527, 1508, 1502, 1508]",1482,1503.0,"[1.4407444246547516, 1.043386876470357, 0.6595176207426001, 0.4488147016425374, 0.16983462273020872, 0.12125184347580296, 0.11418224840089877, 0.028751756248298694, 0.0015777364314752934, 0.0]",9,inf,24b2b75cc6b9afa04f6b138ae873e74b4601dd73294ff4edf77e4a16813294f9
25,A,brightness_dark,S,"[158, 185, 233, 195, 174, 225, 163, 231, 185, 231]",158,190.0,"[1.1808428449249486, 0.7408511744313345, 0.3243232921569267, 0.22288263769697067, 0.11097905597903596, 0.07000480617143838, 0.056905268328147275, 0.015514208900723374, 0.011373452678673169, 0.005970292694815401]",10,197.7864244328242,0a6a8b9ce8400e6b4bc3898ec5e267343c165d0f3f85e41ce4df646c208cab24
25,A,contrast_low,H,"[1504, 1485, 1506, 1482, 1482, 1499, 1527, 1508, 1502, 1508]",1482,1503.0,"[1.534723251614085, 0.9990644223190844, 0.5840602172559534, 0.31498776680529084, 0.10772071391118446, 0.09488144914217268, 0.04113011311476727, 0.0232663204744778, 3.862017467210292e-18, 0.0]",8,inf,59dd3e6e5a04a027e6af1a555da2d361e5a8464cc5e50c25bdd6b9108fb19d6f
25,A,contrast_low,S,"[158, 185, 233, 195, 174, 225, 163, 231, 185, 231]",158,190.0,"[1.1927993959438568, 0.6782540985715686, 0.2953825191879495, 0.1614312316285538, 0.0903857690497231, 0.05245273712225281, 0.03360420909974077, 0.014048360008099479, 0.007395981802950723, 0.007057325234994844]",10,169.01578944231954,ffe8efb484794dce7255608c32b0eb17aaf2d1a753d5bded22483d75c4fac026
